event_link,event_wikidata_id,event_name,medal,medalist_link,medalist_wikidata_id,medalist_name,delegation_link,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,date_of_birth,sex_or_gender_wikidata_id,sex_or_gender,place_of_birth_wikidata_id,place_of_birth,place_of_birth_coordinates,lat,lon,place_of_birth_located_in_wikidata_id,place_of_birth_located_in,nuts1_id,nuts1_name,nuts2_id,nuts2_name,nuts3_id,nuts3_name
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,Q62020026,rowing at the 2020 Summer Olympics – lightweight men's double sculls,bronze,/wiki/Pietro_Ruta,Q7193035,Pietro Ruta,/wiki/Italy_at_the_2020_Summer_Olympics,Q42914554,Italy at the 2020 Summer Olympics,Q38,Italy,1987-08-06,Q6581097,male,Q10729538,Gravedona,"46.15,9.3",46.15,9.3,Q47459,Gravedona ed Uniti,ITC,Nord-Ovest,ITC4,Lombardia,ITC42,Como
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_single_sculls,Q62020033,rowing at the 2020 Summer Olympics – women's single sculls,gold,/wiki/Emma_Twigg,Q512571,Emma Twigg,/wiki/New_Zealand_at_the_2020_Summer_Olympics,Q50014501,New Zealand at the 2020 Summer Olympics,Q664,New Zealand,1987-03-01,Q6581072,female,Q203380,Napier,"-39.48333,176.91667",-39.48333,176.91667,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_single_sculls,Q62020033,rowing at the 2020 Summer Olympics – women's single sculls,silver,/wiki/Hanna_Prakatsen,Q61756347,Hanna Prakhatsen,/wiki/ROC_at_the_2020_Summer_Olympics,Q50014488,ROC at the 2020 Summer Olympics,NA,NA,1992-09-06,Q6581072,female,Q2280,Minsk,"53.902246,27.561837",53.902246,27.561837,Q2895,Byelorussian Soviet Socialist Republic,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_single_sculls,Q62020033,rowing at the 2020 Summer Olympics – women's single sculls,bronze,/wiki/Magdalena_Lobnig,Q11766066,Magdalena Lobnig,/wiki/Austria_at_the_2020_Summer_Olympics,Q42913607,Austria at the 2020 Summer Olympics,Q40,Austria,1990-07-19,Q6581072,female,Q494604,Sankt Veit an der Glan,"46.766666666667,14.360277777778",46.766666666667,14.360277777778,Q660255,Sankt Veit an der Glan District,AT2,Südösterreich,AT21,Kärnten,AT213,Unterkärnten
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,gold,/wiki/Nicoleta-Ancu%C8%9Ba_Bodnar,Q61780936,Nicoleta-Ancuța Bodnar,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1998-09-25,Q6581072,female,Q16427580,Vatra Moldoviței,"47.626136,25.512597",47.626136,25.512597,Q181209,Suceava County,RO2,Macroregiunea Doi,RO21,Nord-Est,RO215,Suceava
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,gold,/wiki/Simona_Radi%C8%99,Q61757641,Simona Geanina Radiș,/wiki/Romania_at_the_2020_Summer_Olympics,Q50014483,Romania at the 2020 Summer Olympics,Q218,Romania,1999-04-05,Q6581072,female,Q178855,Botoșani,"47.748611111111,26.669444444444",47.748611111111,26.669444444444,Q178861,Botoșani County,RO2,Macroregiunea Doi,RO21,Nord-Est,RO212,Botoşani
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,silver,/wiki/Brooke_Donoghue,Q41494791,Brooke Donoghue,/wiki/New_Zealand_at_the_2020_Summer_Olympics,Q50014501,New Zealand at the 2020 Summer Olympics,Q664,New Zealand,1995-01-06,Q6581072,female,Q200028,Hamilton,"-37.783333333333,175.28333333333",-37.783333333333,175.28333333333,Q32215385,Hamilton City,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,silver,/wiki/Hannah_Osborne,Q81447345,Hannah Osborne,/wiki/New_Zealand_at_the_2020_Summer_Olympics,Q50014501,New Zealand at the 2020 Summer Olympics,Q664,New Zealand,1994-03-10,Q6581072,female,Q999418,Te Kuiti,"-38.335,175.165",-38.335,175.165,Q1210773,Waitomo District,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,bronze,/wiki/Roos_de_Jong,Q61712453,Roos de Jong,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1993-08-23,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_double_sculls,Q62020031,rowing at the 2020 Summer Olympics – women's double sculls,bronze,/wiki/Lisa_Scheenaard,Q47465462,Lisa Scheenaard,/wiki/Netherlands_at_the_2020_Summer_Olympics,Q50014459,Netherlands at the 2020 Summer Olympics,Q55,Netherlands,1988-09-05,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_quadruple_sculls,Q62020030,rowing at the 2020 Summer Olympics – women's quadruple sculls,gold,/wiki/Chen_Yunxia,Q66934283,Chen Yunxia,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1995-12-05,Q6581072,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_quadruple_sculls,Q62020030,rowing at the 2020 Summer Olympics – women's quadruple sculls,gold,/wiki/Zhang_Ling_(rower),Q26252414,Zhang Ling,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1997-02-27,Q6581072,female,Q8686,Shanghai,"31.166666666667,121.46666666667",31.166666666667,121.46666666667,Q148,People's Republic of China,NA,NA,NA,NA,NA,NA
/wiki/Rowing_at_the_2020_Summer_Olympics_%E2%80%93_Women%27s_quadruple_sculls,Q62020030,rowing at the 2020 Summer Olympics – women's quadruple sculls,gold,/wiki/L%C3%BC_Yang,Q26260208,Lü Yang,/wiki/China_at_the_2020_Summer_Olympics,Q42913854,China at the 2020 Summer Olympics,Q148,People's Republic of China,1993-11-26,Q6581072,female,Q404599,Luohe,"33.58299,114.0109",33.58299,114.0109,Q43684,Henan,NA,NA,NA,NA,NA,NA
